budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.5,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.002641100662128394,0.0006695818577885247,0.002641100662128394,"[0.05753141582641616, 0.0021071070886439654, 3.6655384312268e-05, -1.9691382104855095e-07]",False,True
0.5,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.0017039489270666633,0.0005159096098103408,-0.0017039489270666633,"[0.0531863662372211, 0.0023994326567237227, 6.73979834807443e-05, 3.4043150658712734e-07]",True,True
0.5,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.0004102788550604461,0.00015384360529866403,-0.0004102788550604461,"[0.05448003630922732, 0.0019325113808601137, 2.9807727849801518e-05, -3.1765960816822176e-07]",False,True
0.5,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.002831147620551387,0.001347224577414866,0.002831147620551387,"[0.06445157383687627, 0.003431495334124232, 0.0001437768368688774, 1.1370539089866839e-06]",True,True
0.5,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.0029157754736428357,0.0015672497937052649,-0.0029157754736428357,"[0.05870465074268205, 0.0026758162838767725, 0.00010387514199553208, 1.0293208583292145e-06]",True,True
0.5,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.003927973582456522,0.0010729811121094925,0.003927973582456522,"[0.06554839979878141, 0.005453442145725502, 0.00032550294743726344, 1.1010152952014716e-05]",True,True
0.5,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0853394109878528,0.029982724689929234,0.0853394109878528,"[0.5322650994073171, 0.22458998367917068, 0.08410116990097251, 0.034100519769693784]",True,True
0.5,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0381735118597637,0.02972760400184788,0.0381735118597637,"[0.48509920027922804, 0.2642873286066296, 0.1326656341460689, 0.05348091109189899]",True,True
0.5,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.038291067092547204,0.03004879899882009,0.038291067092547204,"[0.48521675551201154, 0.26489417243619107, 0.13325055747097236, 0.05345636869253942]",True,True
0.5,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.008061642687192783,0.06442955141687656,0.008061642687192783,"[0.7228233678223619, 0.5465158385345545, 0.38502316562971084, 0.2172326989185421]",True,True
0.5,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.011425626415654588,0.06227876746128089,0.011425626415654588,"[0.7261873515508237, 0.5510258540928861, 0.38955899075319367, 0.22015397778757223]",True,True
0.5,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.010241818524117208,0.06256845706277432,0.010241818524117208,"[0.7250035436592863, 0.5499066397694619, 0.3887138833977437, 0.21977573316893528]",True,True
0.5,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.0008737191742218542,0.006451435244315393,0.0008737191742218542,"[0.7853457688636628, 0.5964592531260413, 0.4342102831427994, 0.2951785082546209]",True,True
0.5,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.021506604361996473,0.012056201752021212,-0.021506604361996473,"[0.7629654453274445, 0.5766657505704612, 0.42016499178336464, 0.29379967210718766]",True,True
0.5,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.003569590750530649,0.007089026651155697,-0.003569590750530649,"[0.7809024589389103, 0.5950368723962374, 0.4371167513955258, 0.30319189827350906]",True,True
0.5,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.012681353354773606,0.04755189143429486,0.012681353354773606,"[0.7911013918904191, 0.5823558486539161, 0.3888205362198618, 0.2186705562441374]",True,True
0.5,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.018636357068073983,0.010180412150522289,0.018636357068073983,"[0.7970563956037194, 0.6130045044137761, 0.4503955793719404, 0.3072107460089268]",True,True
0.5,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.011609065657964823,0.008365219426047024,0.011609065657964823,"[0.7900291041936103, 0.6044914465433538, 0.4439696799171211, 0.3024464478362715]",True,True
0.5,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.0018876002966632943,0.007438280722457263,0.0018876002966632943,"[0.38833940572787784, 0.10261956943491615, 0.018070833464042743, 0.0017737469696470292]",True,True
0.5,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.026738072957902315,0.007522055076828573,-0.026738072957902315,"[0.35971373247331223, 0.08345871285536657, 0.012907078377631302, 0.0015829833918542678]",True,True
0.5,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.0032343794027349104,0.006166439495317999,0.0032343794027349104,"[0.38968618483394946, 0.09834936908825266, 0.016083872444521044, 0.0015967643212035508]",True,True
0.5,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.02841945431361187,0.007924625476493669,-0.02841945431361187,"[0.36765305323925823, 0.08601359403309407, 0.013024907158340066, 0.0013432631680231617]",True,True
0.5,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.024818861574685325,0.010554664439782353,-0.024818861574685325,"[0.3712536459781848, 0.09666739955752923, 0.016938071811441056, 0.0016795211900961441]",True,True
0.5,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.012578177666837942,0.006512137093208909,-0.012578177666837942,"[0.38349432988603216, 0.09454090375549676, 0.015298783044028805, 0.0015158802810944828]",True,True
0.5,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.05525072505135067,0.02853877128061561,0.05525072505135067,"[0.058315724170603794, 0.0366719831390924, 0.01692030522945529, 0.005452991202299856]",True,True
0.5,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.05703461720407313,0.029144793538141006,0.05703461720407313,"[0.060099616323326256, 0.03715796485922857, 0.01704176005569563, 0.005485751533302468]",True,True
0.5,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.05558049922935658,0.028705754022447,0.05558049922935658,"[0.05864549834860971, 0.03694572648973197, 0.016990329223881353, 0.005447380646553874]",True,True
0.5,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.05536300874198648,0.028404993927837414,0.05536300874198648,"[0.06351285314337218, 0.03732448609582809, 0.016731852059604847, 0.005069632395634195]",True,True
0.5,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.055756651497731555,0.02851558798076108,0.055756651497731555,"[0.06390649589911726, 0.03761197845527933, 0.016664517546757466, 0.004898208004979908]",True,True
0.5,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.055136035024594326,0.028252064117104687,0.055136035024594326,"[0.06328587942598003, 0.037017281230537484, 0.0166345493311278, 0.005089394463863098]",True,True
0.5,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.01800209655484654,0.01915496345741935,-0.01800209655484654,"[0.0850474770829624, 0.04099712557134556, 0.02935312468276991, 0.0048884059945555475]",True,True
0.5,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.021788722433783145,0.019588431373231043,-0.021788722433783145,"[0.08126085120402579, 0.03999885157069697, 0.0288364486469633, 0.004350601815320905]",True,True
0.5,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.02072321720458445,0.02022011352322295,-0.02072321720458445,"[0.08232635643322449, 0.04139573493411345, 0.030456254889083965, 0.004926146038950084]",True,True
0.5,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.06197477573170074,0.0337514878406635,-0.06197477573170074,"[0.44785323409630906, 0.24148700139363585, 0.11883439787583895, 0.02872365119888274]",True,True
0.5,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.06146845033066406,0.032989228552424435,-0.06146845033066406,"[0.44835955949734574, 0.2405536160822679, 0.11778228813582375, 0.028166434498346285]",True,True
0.5,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.05937874091350337,0.03217485874586902,-0.05937874091350337,"[0.45044926891450643, 0.2410229756899592, 0.11701226286363126, 0.027299330353786525]",True,True
0.5,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.026580571392171626,0.03029902903084518,-0.026580571392171626,"[0.47914652024129456, 0.2518192535024584, 0.12349379925800509, 0.05091714330840561]",True,True
0.5,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.027665426845440932,0.031204389908740544,-0.027665426845440932,"[0.47806166478802525, 0.25013354155305717, 0.1228500612592028, 0.051124281418514265]",True,True
0.5,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.03564314301295812,0.034589674384308544,-0.03564314301295812,"[0.47008394862050806, 0.24593982221950889, 0.12128959799033875, 0.05093352055085676]",True,True
0.5,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.09316201887219189,0.08777840558584435,-0.09316201887219189,"[0.5940267261477284, 0.3651018216700144, 0.207882438502842, 0.09811713854444037]",True,True
0.5,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.10034257443909078,0.0933674982575643,-0.10034257443909078,"[0.5868461705808296, 0.3535417254376704, 0.19672175611657294, 0.09057217504580817]",True,True
0.5,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.10676968174743562,0.0964737096145569,-0.10676968174743562,"[0.5804190632724847, 0.34894149858389123, 0.19507544170701296, 0.09032337190209459]",True,True
0.5,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.02932209812523591,0.009046783232727132,0.02932209812523591,"[0.11370604161038905, 0.0184024907005411, 0.007406950890346146, 0.005083027351709609]",True,True
0.5,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.0272167708971756,0.008600935015289543,0.0272167708971756,"[0.11160071438232874, 0.01749887629620175, 0.007003482971118057, 0.004904815224908296]",True,True
0.5,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.030038438375158363,0.00907573911254439,0.030038438375158363,"[0.1144223818603115, 0.01798605502726507, 0.006852707741846715, 0.00462031809627958]",True,True
0.5,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.0029593246208411417,0.020513750656325387,0.0029593246208411417,"[0.3537460853370647, 0.16722802499464445, 0.0859748054177318, 0.04341436515190245]",True,True
0.5,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.003372353510969428,0.02051307069821777,0.003372353510969428,"[0.354159114227193, 0.16712132231376603, 0.08583363118126935, 0.04324649334668455]",True,True
0.5,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.001517237295383278,0.019724751747277253,0.001517237295383278,"[0.35230399801160683, 0.16590030736915562, 0.08542393191887684, 0.04357904796551157]",True,True
0.5,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.04205881985886423,0.027920395378371977,-0.04205881985886423,"[0.4435032289551612, 0.2183733140255519, 0.10920820718834666, 0.04985656278290436]",True,True
0.5,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.038954871760907284,0.028618181912444078,-0.038954871760907284,"[0.44660717705311814, 0.2183638473540756, 0.10637063976854685, 0.04680850263993512]",True,True
0.5,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.03849920948316554,0.02812556678879729,-0.03849920948316554,"[0.4470628393308599, 0.21853234567071467, 0.10679949435301002, 0.04772594795567831]",True,True
0.5,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.044754023509128604,0.050977655099475,0.044754023509128604,"[0.7080403762076505, 0.5190233994498276, 0.35650026713888766, 0.19741947457651707]",True,True
0.5,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.057070180990563046,0.05100790897352531,0.057070180990563046,"[0.7203565336890849, 0.536408504166759, 0.3732990061328982, 0.2102009822846712]",True,True
0.5,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.046953950779694775,0.05150121182356554,0.046953950779694775,"[0.7102403034782167, 0.5211598708623377, 0.3579530678945915, 0.19820884560752738]",True,True
0.5,sp_hospital,B,real,sp_hospital,sp_hospital,0.06117351277064087,0.024553049426561013,-0.06117351277064087,"[0.3839537918825637, 0.16451900758667343, 0.07014124687541072, 0.026259027488444404]",True,True
0.5,sp_hospital,B,real,sp_hospital,sp_hospital,0.03337393929712873,0.016543726619325683,-0.03337393929712873,"[0.4117533653560758, 0.16584471620577473, 0.06609954357762268, 0.024737304411701952]",True,True
0.5,sp_hospital,B,real,sp_hospital,sp_hospital,0.04290397750640823,0.02431329180405949,-0.04290397750640823,"[0.4022233271467963, 0.17600136809319758, 0.07509699463483166, 0.027131423996725863]",True,True
0.5,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.11645414532546661,0.14998510132318893,-0.11645414532546661,"[0.7184887870713728, 0.5439584149737496, 0.394966239703585, 0.240451245144665]",True,True
0.5,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.11948937159913653,0.15641890700671815,-0.11948937159913653,"[0.7154535607977028, 0.5386848253079746, 0.38746046125225087, 0.23053061680132733]",True,True
0.5,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.13266114239814986,0.16906702012621716,-0.13266114239814986,"[0.7022817899986895, 0.522931936692271, 0.37375910467588447, 0.2225641803144146]",True,True
0.5,sp_workplace,B,real,sp_workplace,sp_workplace,0.03013644482450989,0.0277831651880745,0.03013644482450989,"[0.32026279016845, 0.15846523468155035, 0.08235079130738575, 0.005365028497579187]",True,True
0.5,sp_workplace,B,real,sp_workplace,sp_workplace,0.019948819015812358,0.02351507272322267,0.019948819015812358,"[0.31007516435975246, 0.15336207060527451, 0.08002679649749656, 0.005907443333034447]",True,True
0.5,sp_workplace,B,real,sp_workplace,sp_workplace,0.02305276895913222,0.02590994900236296,0.02305276895913222,"[0.3131791143030723, 0.15716386023872042, 0.08311109607475148, 0.005496909295574906]",True,True
0.5,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.023827203537657216,0.06855199982790497,-0.023827203537657216,"[0.6083674618811542, 0.38532244756093886, 0.22028602736232367, 0.08645253695833886]",True,True
0.5,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.02134999031905993,0.06820254811847806,-0.02134999031905993,"[0.6108446750997515, 0.3841001711421366, 0.2165484348561148, 0.08257207441421746]",True,True
0.5,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.03697777446653083,0.07539282995246,-0.03697777446653083,"[0.5952168909522806, 0.37330199633096955, 0.21178180433943822, 0.08014061227483063]",True,True
0.5,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.014815625291178525,0.010168846711339587,-0.014815625291178525,"[0.7815340384936438, 0.5488409425795734, 0.30675196047212727, 0.10302805023911545]",True,True
0.5,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.010819957494999977,0.009297096022194699,-0.010819957494999977,"[0.7855297062898223, 0.5495953960747559, 0.30633507182989955, 0.10285695005247128]",True,True
0.5,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.010679255560717471,0.008215737014821624,-0.010679255560717471,"[0.7856704082241048, 0.5481178817036452, 0.3070905972473534, 0.10631969519402414]",True,True
0.5,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.006627361359736961,0.008256187985429424,0.006627361359736961,"[0.7891717400579619, 0.5537586540910151, 0.31300821044633675, 0.10861404989225473]",True,True
0.5,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.0033072421682110997,0.005174995044576823,0.0033072421682110997,"[0.785851620866436, 0.5440073250864061, 0.30612432410238444, 0.10567100656801229]",True,True
0.5,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.00554981101283758,0.006292465515927142,-0.00554981101283758,"[0.7769945676853873, 0.5386542612127334, 0.30116854400828474, 0.10384097730681054]",True,True
0.5,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.004325270787520437,0.0011497053463772082,-0.004325270787520437,"[0.05056504437676733, 0.0019205490645560256, 8.363471992668365e-05, 2.983383081384016e-06]",True,True
0.5,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.002463718276915404,0.000673946132821126,-0.002463718276915404,"[0.05242659688737236, 0.0022546810926840064, 8.406754381424372e-05, 7.991774072037952e-07]",True,True
0.5,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.0018821408205783666,0.0005885707960566407,0.0018821408205783666,"[0.05677245598486613, 0.002479805524276563, 9.929409780644583e-05, 5.243011015413433e-07]",True,True
0.5,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.004026569320452374,0.0014344190408152665,0.004026569320452374,"[0.06564699553677726, 0.004219038811753584, 0.00020273416434062047, 9.940127106981617e-07]",True,True
0.5,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.009656471736713183,0.0026937952038803463,0.009656471736713183,"[0.07127689795303807, 0.004777327091771405, 0.00023757715110906614, 1.7275154964750869e-06]",True,True
0.5,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.004368840206058121,0.0015095029633147904,0.004368840206058121,"[0.06598926642238301, 0.004242632144695923, 0.00022478772109902766, 4.7057068037925525e-06]",True,True
0.5,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.024076218095159918,0.018334479626992577,0.024076218095159918,"[0.47100190651462426, 0.24932746827809596, 0.12100713271144609, 0.04862406912023804]",True,True
0.5,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.022164503054327767,0.018333930605505346,0.022164503054327767,"[0.4690901914737921, 0.2503864168572143, 0.12144456982272375, 0.04903720238472525]",True,True
0.5,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.02467972058241813,0.019151206380681577,0.02467972058241813,"[0.47160540900188247, 0.2502578622759274, 0.1220627649596192, 0.049301447401731285]",True,True
0.5,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.04559341689594454,0.09385357898778714,-0.04559341689594454,"[0.6691683082392246, 0.49899268995417645, 0.3486344864254714, 0.22098019062826907]",True,True
0.5,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.0523640245197593,0.09827767551260932,-0.0523640245197593,"[0.6623977006154098, 0.4922778944854293, 0.3456857591407219, 0.21971793490629168]",True,True
0.5,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.04238687438054567,0.09104725910258982,-0.04238687438054567,"[0.6723748507546234, 0.5024572971879505, 0.3512826062384106, 0.2228862006069462]",True,True
0.5,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.003169941422173417,0.011064953063449262,-0.003169941422173417,"[0.7813021082672675, 0.6069860300648984, 0.44042076584976303, 0.3042420811281423]",True,True
0.5,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.0016580941941621852,0.009249906648559444,0.0016580941941621852,"[0.7861301438836031, 0.6066841966576924, 0.4385032251732316, 0.30071311678033175]",True,True
0.5,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.0006910548693760399,0.009105158990422746,-0.0006910548693760399,"[0.7837809948200649, 0.6063994485131581, 0.43911805071581916, 0.3007710880745178]",True,True
0.5,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.02155218600258424,0.021865322838545614,0.02155218600258424,"[0.7999722245382297, 0.6263698830597497, 0.4695208694998185, 0.3373915062923511]",True,True
0.5,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.020760221316943217,0.02118837628170349,0.020760221316943217,"[0.7991802598525887, 0.6268965794651691, 0.468595943561839, 0.3358739142831838]",True,True
0.5,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.028274799827721853,0.022141301645056413,0.028274799827721853,"[0.8066948383633673, 0.6237763613328308, 0.46805248321763926, 0.3358347157023549]",True,True
0.5,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.03177450889196265,0.012676645724066278,-0.03177450889196265,"[0.3546772965392519, 0.09291454476678812, 0.018499585593347995, 0.0021165709196065132]",True,True
0.5,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.03711367407764138,0.011693457283002145,-0.03711367407764138,"[0.34933813135357317, 0.08619924043902817, 0.01608919745278203, 0.0019703444379971704]",True,True
0.5,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.015501695832840334,0.010281816474754823,-0.015501695832840334,"[0.3709501095983742, 0.09839052646065813, 0.019712387172670705, 0.0021212837082902882]",True,True
0.5,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.014728853232927386,0.009877614341962207,-0.014728853232927386,"[0.3813436543199427, 0.10155327643899212, 0.019343379101014295, 0.0017701449695373811]",True,True
0.5,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.012793756267410472,0.010018415426011786,-0.012793756267410472,"[0.38327875128545963, 0.103601832782314, 0.019801485605072226, 0.0017617834238727956]",True,True
0.5,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.0019671052715078408,0.009027774979702665,-0.0019671052715078408,"[0.39410540228136226, 0.10910927367202683, 0.02110486068149335, 0.0018150566684049878]",True,True
0.5,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.006071445055888084,0.0015447535071146977,0.006071445055888084,"[0.009136444175141211, 0.00021023927687165226, 3.143812683307998e-05, 6.811068601750528e-06]",True,True
0.5,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.006242665618867594,0.0016007569929830337,0.006242665618867594,"[0.009307664738120721, 0.00025700272063499036, 3.653779451407615e-05, 7.741337651250929e-06]",True,True
0.5,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.0062214744692129075,0.0015958442003513255,0.0062214744692129075,"[0.009286473588466035, 0.0002584747834357577, 3.660571084116118e-05, 7.741337651250929e-06]",True,True
0.5,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.003998157498734556,0.0011261773240047207,0.003998157498734556,"[0.012148001900120265, 0.00033105690753537344, 2.5951582704322483e-05, 5.443294179928596e-06]",True,True
0.5,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.004811396838521071,0.0013048344518988607,0.004811396838521071,"[0.01296124123990678, 0.00042966773574532816, 2.5951582704322483e-05, 5.443294179928596e-06]",True,True
0.5,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.005040206559357285,0.0013641855939929338,0.005040206559357285,"[0.013190050960742994, 0.0004210728882052495, 2.5951582704322483e-05, 5.443294179928596e-06]",True,True
0.5,snap_collegemsg,H,real,snap_collegemsg,snap_collegemsg,0.0780923465235822,0.029168257960372403,0.0780923465235822,"[0.18114192016139113, 0.04260332699047174, 0.010314052520234618, 0.0022842047810412032]",True,True
0.5,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.13946470853395365,0.06684609613832773,-0.13946470853395365,"[0.37036330129405615, 0.1359189102040198, 0.041132900514168506, 0.011042388099858705]",True,True
0.5,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.06483710079265115,0.08022786903493986,-0.06483710079265115,"[0.44088999084081504, 0.14289096844232277, 0.06944850496996617, 0.026419318571280055]",True,True
0.5,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.12927909742898158,0.15876874823620515,-0.12927909742898158,"[0.5579096475909388, 0.2025881975527583, 0.12207683228840116, 0.058483297750571206]",True,True
0.5,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.03442722012427385,0.010085023890132555,0.03442722012427385,"[0.11881116360942699, 0.022040496411961413, 0.002960230156297886, 0.00038984355524919185]",True,True
0.5,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.034099201827741246,0.00993460677481023,0.034099201827741246,"[0.11848314531289439, 0.021818150767153505, 0.0030098761522553757, 0.0003915020792404856]",True,True
0.5,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.03522685061158802,0.010354972993481239,0.03522685061158802,"[0.11961079409674116, 0.022397193635144225, 0.0030310287111205893, 0.0003955762975287324]",True,True
0.5,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.010538553998861444,0.0104167540555191,0.010538553998861444,"[0.361325314715085, 0.1374984153055073, 0.03991942157930847, 0.008975218451787564]",True,True
0.5,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.007635907965735378,0.010388460416061134,0.007635907965735378,"[0.35842266868195893, 0.13565956887938865, 0.039214014051081166, 0.008730000930839319]",True,True
0.5,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.008510853987054479,0.010382808184200525,0.008510853987054479,"[0.35929761470327803, 0.13635789167371973, 0.03935723645727997, 0.008786010679070977]",True,True
0.5,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.03237456542812439,0.028211497036509867,-0.03237456542812439,"[0.45318748338590104, 0.21839398311416316, 0.10559528174874255, 0.04260015807060582]",True,True
0.5,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.03351323235424297,0.029045522912676515,-0.03351323235424297,"[0.45204881645978245, 0.21759170470955058, 0.10446759533373616, 0.042332686311676776]",True,True
0.5,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.02546423093531469,0.023211584061458887,-0.02546423093531469,"[0.46009781787871074, 0.22543991196755453, 0.10962353239195906, 0.04461529598139217]",True,True
0.5,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.10160629076951355,0.11067603220886152,-0.10160629076951355,"[0.5616800619290083, 0.3913098804233049, 0.2881183578303537, 0.1986213970389514]",True,True
0.5,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.09931734250895674,0.11069330866021487,-0.09931734250895674,"[0.5639690101895651, 0.38915140720785396, 0.2878908904152239, 0.19864928360356188]",True,True
0.5,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.09643897431891246,0.10859959405800765,-0.09643897431891246,"[0.5668473783796094, 0.3928933467739177, 0.2893451291527847, 0.19894959551872202]",True,True
0.5,sp_hospital,H,real,sp_hospital,sp_hospital,0.013209205209236796,0.022661037868602088,0.013209205209236796,"[0.45833650986244134, 0.19862212904376628, 0.08040950339715064, 0.022283910839180007]",True,True
0.5,sp_hospital,H,real,sp_hospital,sp_hospital,0.062488794335970266,0.053232088700961695,0.062488794335970266,"[0.5076160989891748, 0.24295502177054945, 0.10129367795339633, 0.030071457758856085]",True,True
0.5,sp_hospital,H,real,sp_hospital,sp_hospital,0.026080996360579867,0.0311248447642922,0.026080996360579867,"[0.4712083010137844, 0.2081618205585747, 0.0894126749649622, 0.02472448418797739]",True,True
0.5,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.025010895627488594,0.05792440878951631,-0.025010895627488594,"[0.8099320367693508, 0.6370872574184547, 0.49349347446979774, 0.3255946883704597]",True,True
